run,he,mode,loss,train_f1,val_f1,test_f1
2,0.3349923491477966,learned,0.2950612902641296,1.0,0.8761904761904762,0.8166666666666667
3,0.3349923491477966,learned,0.2517431974411011,1.0,0.8690476190476191,0.85
4,0.3349923491477966,learned,0.2304625213146209,1.0,0.8666666666666667,0.819047619047619
0,0.4298111498355865,learned,0.1294118613004684,1.0,0.9047619047619048,0.8714285714285714
1,0.4298111498355865,learned,0.1329284012317657,1.0,0.8904761904761904,0.8428571428571429
2,0.4298111498355865,learned,0.1687672883272171,1.0,0.8928571428571429,0.8666666666666667
3,0.4298111498355865,learned,0.1321096122264862,1.0,0.8761904761904762,0.8404761904761906
4,0.4298111498355865,learned,0.1221794411540031,1.0,0.8261904761904761,0.8119047619047619
0,0.600365936756134,learned,0.049449648708105,1.0,0.9333333333333332,0.9166666666666666
1,0.600365936756134,learned,0.0385304354131221,1.0,0.9357142857142856,0.919047619047619
2,0.600365936756134,learned,0.0564066171646118,1.0,0.9357142857142856,0.919047619047619
3,0.600365936756134,learned,0.0460954457521438,1.0,0.9357142857142856,0.919047619047619
4,0.600365936756134,learned,0.0882447659969329,1.0,0.930952380952381,0.919047619047619
0,0.0991491228342056,learned,0.3715700134634971,1.0,0.6360995326512567,0.6427128062642081
1,0.0991491228342056,learned,0.3767816051840782,0.9984840828701363,0.621068586585828,0.6304622379388735
2,0.0991491228342056,learned,0.6767337322235107,1.0,0.6291524567386636,0.6323566557211417
3,0.0991491228342056,learned,0.4050066098570823,1.0,0.6306681823923204,0.6453649911593837
4,0.0991491228342056,learned,0.4470960050821304,1.0,0.6368573954780852,0.6386713816620359
0,0.5670361518859863,learned,0.0852898433804512,0.9871147043961596,0.6502463054187192,0.6519323061379136
1,0.5670361518859863,learned,0.0866635516285896,0.9881253158160688,0.645572817986611,0.649280121242738
2,0.5670361518859863,learned,0.0808828920125961,0.9954522486104092,0.6429202980927119,0.6435968678959333
3,0.5670361518859863,learned,0.0762701332569122,0.9888832743810004,0.6446886446886447,0.6487749431674665
4,0.5670361518859863,learned,0.0854061096906662,0.9881253158160688,0.649614753063029,0.6535741348825461
0,0.5670361518859863,learned,0.4114216864109039,0.8865588681152097,0.627636731085007,0.6211164435463501
1,0.5670361518859863,learned,0.4233284592628479,0.8860535624052551,0.6229632436528988,0.6165698408689063
2,0.5670361518859863,learned,0.3976929485797882,0.8860535624052551,0.6237211064797271,0.6197272038393534
3,0.5670361518859863,learned,0.4224068522453308,0.9039919151086409,0.6320575975748389,0.6161909573124527
4,0.5670361518859863,learned,0.4381929337978363,0.88100050530571,0.6267525577870405,0.6207375599898964
0,0.5670361518859863,learned,0.02586723677814,0.9901465386558868,0.5387141594038146,0.5440767870674412
1,0.5670361518859863,learned,0.0600430406630039,0.9914098029307732,0.5347985347985348,0.5387724172770901
2,0.5670361518859863,learned,0.0263081304728984,0.9823143001515916,0.5389667803460907,0.5359939378630968
3,0.5670361518859863,learned,0.0602795705199241,0.9861040929762508,0.5409877478842996,0.5458449103308917
4,0.5670361518859863,learned,0.0264844242483377,0.9926730672056594,0.5402298850574713,0.5434453144733519
0,0.5670361518859863,learned,1.4562408924102783,0.9861040929762508,0.6578249336870027,0.6607729224551655
1,0.5670361518859863,learned,1.3811910152435305,0.9871147043961596,0.6571933813313123,0.6584996211164436
2,0.5670361518859863,learned,1.393850326538086,0.9876200101061142,0.6561828975622079,0.652690073250821
3,0.5670361518859863,learned,1.367925047874451,0.9795351187468418,0.6613616268788682,0.6538267239201818
4,0.5670361518859863,learned,1.4137312173843384,0.9873673572511369,0.6563092080333459,0.6554685526648143
